user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,purchased_via_social_media,primary_purpose,sleep_disruption,notification_frequency,influencer_status,account_join_date,takes_social_media_breaks
USR00518,19,Female,India,Entrepreneur,Instagram,3,4.8,6,48,Laptop,Afternoon (12-4pm),620,88,4,23,1,2,10,News,Medium,Sometimes,Business/Marketing,Mild impact,Selected,No,02-07-2023,No
USR00519,27,Female,India,Other,Instagram,2,1.9,4,28.5,Tablet,Evening (6-9pm),686,191,1,27,2,2,10,Videos,Fast,Sometimes,Networking,No impact,Selected,No,19-11-2024,Occasionally
USR00520,33,Prefer not to say,Australia,Engineer,Twitter/X,3,3.9,5,46.8,Smartphone,Late Night (12am+),2448,355,2,20,8,4,9,Entertainment,Medium,Yes,Learning,Mild impact,Off,No,15-07-2022,No
USR00521,13,Female,Brazil,Student,Pinterest,4,2.3,3,46,Smartphone,Afternoon (12-4pm),24825,469,5,20,2,1,7,Reels/Shorts,Fast,Sometimes,News & Updates,Moderate impact,Always On,Yes,05-10-2022,Yes
USR00522,31,Female,UAE,Entrepreneur,TikTok,5,3.2,7,27.4,Smartphone,Late Night (12am+),335,83,1,17,9,0,4,Educational,Fast,Yes,Networking,No impact,Do Not Disturb,No,22-04-2024,No
USR00523,21,Male,Australia,Doctor,Facebook,2,1.1,5,13.2,Smartphone,Late Night (12am+),142,117,3,19,2,4,7,Reels/Shorts,Medium,Yes,News & Updates,No impact,Do Not Disturb,No,02-05-2022,Yes
USR00524,31,Male,Germany,Freelancer,YouTube,5,2.8,2,84,Smartphone,Evening (6-9pm),81,33,5,14,1,1,7,Stories,Fast,Yes,Business/Marketing,No impact,Selected,No,22-07-2023,Yes
USR00525,20,Female,USA,Researcher,Facebook,3,5.4,6,54,Desktop,Afternoon (12-4pm),950,852,2,27,1,4,8,Entertainment,Slow,Yes,News & Updates,Mild impact,Off,No,17-09-2022,No
USR00526,13,Male,Pakistan,Other,YouTube,5,4.2,3,84,Laptop,Evening (6-9pm),1576,162,2,23,2,1,6,Videos,Fast,Sometimes,Learning,No impact,Selected,No,29-09-2022,Yes
USR00527,13,Female,Australia,Freelancer,LinkedIn,1,1.3,2,39,Smartphone,Evening (6-9pm),249,428,3,19,6,5,9,News,Medium,Sometimes,Entertainment,Moderate impact,Do Not Disturb,No,27-05-2023,Yes
USR00528,27,Female,Germany,Doctor,Instagram,2,7.1,7,60.9,Smartphone,Afternoon (12-4pm),2701,1348,2,21,2,1,8,Entertainment,Medium,Sometimes,Business/Marketing,Moderate impact,Selected,No,27-10-2022,Yes
USR00529,29,Male,Brazil,Entrepreneur,Instagram,2,5.2,6,52,Laptop,Afternoon (12-4pm),1537,318,3,21,5,1,6,Stories,Slow,Sometimes,Socializing,No impact,Always On,No,22-10-2023,No
USR00530,19,Female,USA,Freelancer,Instagram,3,1.1,3,22,Laptop,Morning (6-10am),718,213,2,17,0,0,9,Reels/Shorts,Fast,Sometimes,Business/Marketing,No impact,Selected,No,22-05-2023,Yes
USR00531,32,Male,USA,Doctor,Instagram,4,1.8,5,21.6,Smartphone,Afternoon (12-4pm),131,308,4,24,4,1,9,News,Medium,Sometimes,News & Updates,Mild impact,Always On,No,15-03-2024,Occasionally
USR00532,13,Female,Australia,Other,Facebook,5,1.1,7,9.4,Smartphone,Afternoon (12-4pm),279,263,3,20,4,4,5,Reels/Shorts,Fast,No,Networking,Moderate impact,Selected,No,29-09-2024,Yes
USR00533,26,Female,Canada,Researcher,Twitter/X,5,3.3,4,49.5,Tablet,Night (9pm-12am),8,1091,4,22,6,3,12,Videos,Medium,No,Business/Marketing,Severe impact,Do Not Disturb,No,19-10-2022,No
USR00534,17,Male,Australia,Marketer,Instagram,5,1.7,4,25.5,Desktop,Evening (6-9pm),1016,355,5,12,4,3,10,Photos,Medium,Yes,Networking,Mild impact,Selected,No,05-07-2023,Yes
USR00535,21,Male,Germany,Freelancer,Facebook,5,0.5,3,10,Tablet,Night (9pm-12am),697,127,3,20,3,2,5,Entertainment,Fast,No,Entertainment,Severe impact,Selected,No,28-04-2024,Yes
USR00536,27,Female,Germany,Marketer,YouTube,3,2.5,6,25,Laptop,Morning (6-10am),933,860,1,21,3,3,6,Stories,Medium,Yes,Business/Marketing,No impact,Selected,No,08-02-2024,Occasionally
USR00537,20,Male,Canada,Other,Instagram,5,4.6,4,69,Smartphone,Afternoon (12-4pm),1648,1071,1,16,1,2,14,Entertainment,Medium,Yes,Learning,No impact,Selected,No,14-07-2024,Occasionally
USR00538,23,Male,UK,Entrepreneur,Facebook,1,2.8,5,33.6,Smartphone,Evening (6-9pm),1332,49,2,13,5,1,8,News,Slow,Yes,Business/Marketing,Moderate impact,Selected,No,04-06-2022,Occasionally
USR00539,35,Male,USA,Entrepreneur,YouTube,5,3.7,7,31.7,Smartphone,Evening (6-9pm),545,1539,3,23,4,5,5,Entertainment,Medium,Sometimes,Socializing,Mild impact,Selected,No,10-07-2022,Yes
USR00540,22,Male,UAE,Entrepreneur,Instagram,1,3,4,45,Smartphone,Morning (6-10am),726,379,5,20,1,1,12,Entertainment,Medium,Yes,News & Updates,No impact,Do Not Disturb,No,05-04-2024,Occasionally
USR00541,33,Female,Germany,Entrepreneur,YouTube,5,4.1,3,82,Smartphone,Late Night (12am+),53,343,2,20,1,1,10,Videos,Medium,Sometimes,Learning,No impact,Do Not Disturb,No,21-11-2024,Yes
USR00542,17,Male,Canada,Designer,Pinterest,4,3.1,1,186,Smartphone,Morning (6-10am),232,818,1,22,9,1,4,Entertainment,Medium,Sometimes,Socializing,No impact,Selected,No,24-07-2023,Occasionally
USR00543,31,Male,USA,Entrepreneur,Instagram,5,2.4,5,28.8,Smartphone,Night (9pm-12am),728,123,7,21,5,0,7,Memes,Medium,No,Entertainment,Mild impact,Always On,No,26-01-2024,Occasionally
USR00544,38,Female,Pakistan,Other,Instagram,2,2.8,8,21,Smartphone,Evening (6-9pm),176,768,5,24,1,2,10,Videos,Medium,Sometimes,Learning,Moderate impact,Selected,No,20-07-2024,Yes
USR00545,13,Female,Pakistan,Researcher,TikTok,5,6.3,5,75.6,Smartphone,Evening (6-9pm),3128,155,2,26,3,6,9,Photos,Medium,No,News & Updates,Moderate impact,Selected,No,26-09-2024,No
USR00546,20,Female,UAE,Researcher,Facebook,4,3.8,5,45.6,Smartphone,Evening (6-9pm),203,41,2,25,1,2,14,Memes,Slow,No,Networking,Severe impact,Selected,No,02-11-2023,No
USR00547,31,Male,UAE,Doctor,LinkedIn,5,1.3,3,26,Smartphone,Afternoon (12-4pm),981,73,2,26,7,2,7,News,Fast,Sometimes,News & Updates,Mild impact,Selected,No,06-01-2022,Occasionally
USR00548,25,Male,Germany,Marketer,TikTok,4,2.7,3,54,Laptop,Late Night (12am+),820,483,2,23,3,2,8,Entertainment,Slow,Yes,Business/Marketing,No impact,Do Not Disturb,No,10-07-2022,Yes
USR00549,29,Male,Pakistan,Marketer,YouTube,1,3.2,6,32,Smartphone,Evening (6-9pm),2548,78,1,22,5,2,5,Reels/Shorts,Fast,No,News & Updates,Severe impact,Selected,No,27-07-2024,No
USR00550,22,Male,USA,Other,Instagram,3,2.3,5,27.6,Smartphone,Morning (6-10am),3365,1689,3,15,4,5,5,Stories,Medium,Yes,Entertainment,Moderate impact,Do Not Disturb,No,04-01-2024,Yes
USR00551,27,Female,UAE,Marketer,Facebook,3,0.5,7,4.3,Smartphone,Morning (6-10am),2319,1019,2,17,6,0,7,Photos,Fast,No,Networking,Mild impact,Selected,No,10-05-2022,No
USR00552,25,Female,India,Researcher,Facebook,1,1.4,6,14,Smartphone,Afternoon (12-4pm),15,1212,6,23,6,1,9,Reels/Shorts,Medium,Sometimes,Socializing,No impact,Do Not Disturb,No,30-12-2024,No
USR00553,36,Prefer not to say,Pakistan,Doctor,Instagram,5,1.9,8,14.2,Smartphone,Evening (6-9pm),5707,284,6,20,4,2,5,Educational,Slow,Sometimes,Entertainment,No impact,Do Not Disturb,No,25-03-2024,Occasionally
USR00554,29,Female,Pakistan,Designer,YouTube,2,7.6,8,57,Laptop,Evening (6-9pm),10395,333,2,20,3,3,6,News,Fast,Yes,Socializing,Severe impact,Always On,Yes,23-03-2023,Occasionally
USR00555,29,Male,UK,Student,Snapchat,2,3.6,8,27,Smartphone,Night (9pm-12am),279,58,5,13,3,1,7,Entertainment,Medium,Yes,Entertainment,Mild impact,Do Not Disturb,No,29-05-2024,No
USR00556,23,Female,Nigeria,Researcher,Facebook,4,0.7,9,4.7,Smartphone,Night (9pm-12am),1018,808,1,18,5,1,5,Stories,Medium,Yes,Learning,Mild impact,Do Not Disturb,No,10-03-2023,No
USR00557,23,Female,Australia,Doctor,Instagram,5,2.4,5,28.8,Smartphone,Morning (6-10am),133,385,3,21,3,3,5,Entertainment,Fast,Sometimes,News & Updates,Moderate impact,Selected,No,10-10-2024,No
USR00558,23,Female,Germany,Other,Pinterest,4,5.7,3,114,Smartphone,Afternoon (12-4pm),19,483,5,24,3,4,5,Educational,Medium,No,Learning,Severe impact,Selected,No,04-07-2023,No
USR00559,30,Male,Australia,Freelancer,YouTube,5,1.7,4,25.5,Smartphone,Evening (6-9pm),175,1855,2,15,3,1,10,Entertainment,Slow,No,Business/Marketing,No impact,Selected,No,24-10-2023,Yes
USR00560,23,Male,Canada,Teacher,TikTok,5,4.9,5,58.8,Tablet,Evening (6-9pm),251,118,2,22,0,3,9,Videos,Medium,Sometimes,Learning,Severe impact,Selected,No,04-08-2023,Yes
USR00561,29,Prefer not to say,Germany,Teacher,Twitter/X,5,0.7,6,7,Laptop,Morning (6-10am),351,210,0,16,2,2,9,Memes,Medium,Yes,Socializing,No impact,Selected,No,23-11-2023,Yes
USR00562,43,Female,India,Engineer,TikTok,2,0.5,7,4.3,Smartphone,Evening (6-9pm),118,362,3,22,7,0,6,Reels/Shorts,Fast,No,Learning,Moderate impact,Do Not Disturb,No,25-09-2022,Yes
USR00563,33,Female,USA,Other,Twitter/X,4,5.3,4,79.5,Desktop,Late Night (12am+),177,79,5,19,4,2,7,Memes,Fast,Yes,Business/Marketing,Severe impact,Selected,No,20-09-2024,No
USR00564,24,Female,Canada,Designer,TikTok,1,1.9,6,19,Smartphone,Late Night (12am+),652,195,2,20,1,2,11,Videos,Medium,Sometimes,Learning,Mild impact,Always On,No,05-12-2023,Yes
USR00565,36,Male,India,Doctor,Snapchat,1,2,13,9.2,Laptop,Evening (6-9pm),166,442,4,20,2,1,6,News,Fast,No,Entertainment,Mild impact,Always On,No,10-04-2022,Yes
USR00566,23,Male,Canada,Entrepreneur,Snapchat,3,3,3,60,Smartphone,Afternoon (12-4pm),1769,165,1,16,4,1,4,Entertainment,Medium,No,News & Updates,Moderate impact,Selected,No,05-04-2022,Yes
USR00567,13,Female,Germany,Engineer,Instagram,2,3.5,7,30,Smartphone,Evening (6-9pm),2268,1177,4,18,5,3,10,Educational,Fast,No,Learning,Mild impact,Selected,No,23-07-2022,No
USR00568,18,Male,Germany,Designer,Pinterest,1,0.5,7,4.3,Smartphone,Evening (6-9pm),48276,39,3,9,1,1,10,Memes,Slow,Yes,Learning,No impact,Selected,Yes,30-07-2024,Yes
USR00569,13,Male,India,Designer,Facebook,1,1.6,2,48,Smartphone,Night (9pm-12am),5045,941,5,26,5,2,14,Reels/Shorts,Medium,Sometimes,Networking,No impact,Always On,No,03-02-2022,Occasionally
USR00570,24,Female,USA,Designer,Snapchat,4,2.7,5,32.4,Laptop,Night (9pm-12am),1030,541,5,18,4,3,11,News,Slow,No,Networking,Moderate impact,Do Not Disturb,No,12-09-2022,Yes
USR00571,27,Female,India,Entrepreneur,YouTube,3,3.5,2,105,Laptop,Evening (6-9pm),217,123,0,20,4,2,6,Entertainment,Medium,Yes,Business/Marketing,Mild impact,Always On,No,20-11-2022,Yes
USR00572,40,Male,Australia,Doctor,Twitter/X,4,1.2,4,18,Laptop,Afternoon (12-4pm),1128,80,1,15,7,0,10,Memes,Slow,No,Learning,Moderate impact,Do Not Disturb,No,22-06-2024,Yes
USR00573,29,Male,Brazil,Designer,YouTube,2,2.3,3,46,Smartphone,Late Night (12am+),1197,20,3,15,1,3,8,News,Fast,Sometimes,News & Updates,Mild impact,Do Not Disturb,No,23-07-2024,Yes
USR00574,25,Female,Australia,Teacher,Pinterest,4,1.7,3,34,Laptop,Evening (6-9pm),264,94,3,22,6,1,9,Reels/Shorts,Medium,Sometimes,Entertainment,Moderate impact,Do Not Disturb,No,02-01-2022,No
USR00575,33,Male,India,Other,TikTok,5,3,1,180,Smartphone,Late Night (12am+),2726,859,6,23,3,1,7,Educational,Medium,Sometimes,Socializing,Mild impact,Off,No,26-05-2024,No
USR00576,13,Male,Brazil,Marketer,YouTube,4,5.2,7,44.6,Smartphone,Afternoon (12-4pm),53,228,0,24,3,1,12,Reels/Shorts,Fast,Sometimes,Business/Marketing,No impact,Selected,No,19-02-2023,No
USR00577,28,Male,Brazil,Researcher,Twitter/X,2,2.1,4,31.5,Smartphone,Evening (6-9pm),428,987,4,19,2,2,13,Videos,Medium,Sometimes,News & Updates,Mild impact,Selected,No,28-09-2022,No
USR00578,33,Female,UAE,Student,Twitter/X,3,0.9,9,6,Smartphone,Evening (6-9pm),1809,116,5,19,9,1,8,Reels/Shorts,Fast,No,Networking,Moderate impact,Selected,No,11-09-2023,Yes
USR00579,15,Male,UAE,Freelancer,Twitter/X,4,1.5,4,22.5,Smartphone,Morning (6-10am),396,571,1,23,7,0,12,Educational,Slow,Sometimes,Entertainment,Moderate impact,Always On,No,22-11-2022,Occasionally
USR00580,36,Female,Brazil,Marketer,YouTube,1,7,6,70,Tablet,Evening (6-9pm),458,103,5,17,6,3,7,Reels/Shorts,Fast,No,News & Updates,Severe impact,Selected,No,16-07-2023,Yes
USR00581,29,Female,Nigeria,Freelancer,TikTok,2,1.4,3,28,Laptop,Afternoon (12-4pm),519,76,4,18,4,0,10,Photos,Slow,No,Learning,Mild impact,Selected,No,11-07-2022,Yes
USR00582,23,Female,India,Teacher,Snapchat,1,1,8,7.5,Smartphone,Late Night (12am+),147,215,2,18,3,3,9,Videos,Fast,Sometimes,Business/Marketing,Severe impact,Always On,No,09-01-2024,No
USR00583,32,Male,Canada,Marketer,Snapchat,4,2,6,20,Laptop,Late Night (12am+),5502,110,7,19,2,1,4,Stories,Fast,Yes,Entertainment,Mild impact,Do Not Disturb,No,28-05-2023,Occasionally
USR00584,45,Male,Pakistan,Teacher,Instagram,3,2.4,5,28.8,Smartphone,Night (9pm-12am),106,38,2,19,7,2,5,Memes,Medium,No,Socializing,No impact,Always On,No,18-06-2022,Yes
USR00585,28,Male,USA,Teacher,Snapchat,3,1.8,3,36,Smartphone,Evening (6-9pm),1179,196,2,14,4,1,8,Videos,Fast,Sometimes,Business/Marketing,Mild impact,Do Not Disturb,No,01-02-2024,Occasionally
USR00586,28,Male,USA,Student,TikTok,4,0.7,11,3.8,Smartphone,Morning (6-10am),1400,278,2,27,5,2,6,News,Medium,Sometimes,News & Updates,Moderate impact,Always On,No,05-12-2022,Yes
USR00587,23,Male,India,Researcher,Twitter/X,2,3.2,7,27.4,Smartphone,Night (9pm-12am),120,1121,2,20,4,2,7,News,Medium,Yes,Networking,Moderate impact,Always On,No,17-04-2022,Yes
USR00588,20,Male,Pakistan,Engineer,Facebook,5,3,6,30,Smartphone,Morning (6-10am),758,753,5,27,3,4,5,Photos,Medium,Yes,Entertainment,Mild impact,Off,No,22-03-2024,Yes
USR00589,33,Female,USA,Teacher,TikTok,4,4,6,40,Desktop,Evening (6-9pm),129,1057,3,21,8,2,1,Educational,Medium,No,Networking,No impact,Always On,No,18-09-2023,Yes
USR00590,20,Male,Brazil,Engineer,Instagram,4,3,6,30,Smartphone,Night (9pm-12am),8134,580,0,23,3,4,4,Educational,Fast,Sometimes,Business/Marketing,Mild impact,Do Not Disturb,No,25-04-2023,No
USR00591,27,Male,Pakistan,Freelancer,Snapchat,3,6.7,6,67,Laptop,Evening (6-9pm),85,364,0,13,3,0,8,Educational,Fast,Sometimes,Entertainment,Severe impact,Selected,No,29-05-2024,Occasionally
USR00592,23,Male,Canada,Student,Instagram,4,4.2,5,50.4,Smartphone,Afternoon (12-4pm),204,55,1,25,6,1,4,Stories,Medium,No,Business/Marketing,No impact,Selected,No,06-07-2022,Occasionally
USR00593,30,Female,USA,Doctor,Instagram,4,3.7,8,27.8,Laptop,Evening (6-9pm),73,292,5,26,5,2,7,News,Medium,No,Learning,Moderate impact,Always On,No,14-07-2022,No
USR00594,29,Female,Brazil,Engineer,YouTube,3,5.3,6,53,Smartphone,Night (9pm-12am),57,500,5,17,5,1,2,Educational,Slow,Sometimes,Networking,No impact,Selected,No,03-01-2022,Occasionally
USR00595,35,Male,USA,Engineer,TikTok,3,2.9,8,21.8,Smartphone,Evening (6-9pm),11663,1406,1,22,5,3,5,Reels/Shorts,Medium,Sometimes,Learning,Severe impact,Off,Yes,14-03-2023,Yes
USR00596,22,Female,UAE,Freelancer,Snapchat,2,2.3,13,10.6,Smartphone,Late Night (12am+),1766,557,5,24,2,2,11,Stories,Medium,No,Business/Marketing,Moderate impact,Off,No,03-09-2024,No
USR00597,24,Female,Pakistan,Engineer,YouTube,1,3.2,4,48,Smartphone,Evening (6-9pm),856,1084,3,24,5,2,9,Reels/Shorts,Medium,Yes,Entertainment,No impact,Selected,No,09-06-2022,Occasionally
USR00598,19,Female,Canada,Marketer,TikTok,4,0.5,1,30,Smartphone,Evening (6-9pm),204,70,5,20,3,5,9,Videos,Medium,No,Business/Marketing,No impact,Selected,No,29-09-2022,Yes
USR00599,23,Male,India,Designer,Instagram,5,2.9,4,43.5,Smartphone,Night (9pm-12am),3407,165,5,13,5,1,3,Reels/Shorts,Fast,Yes,Networking,Severe impact,Selected,No,09-04-2023,Yes
USR00600,30,Female,Australia,Teacher,LinkedIn,5,2.4,2,72,Desktop,Evening (6-9pm),150,409,2,15,7,2,12,Educational,Medium,No,Socializing,Mild impact,Do Not Disturb,No,29-11-2024,Yes
USR00601,33,Female,Germany,Designer,Instagram,4,3.4,7,29.1,Smartphone,Evening (6-9pm),2775,985,4,26,3,2,7,Stories,Medium,Yes,Socializing,Mild impact,Do Not Disturb,No,30-06-2024,Yes
USR00602,19,Female,India,Freelancer,YouTube,4,4.9,4,73.5,Smartphone,Evening (6-9pm),138,205,1,15,4,1,9,Videos,Fast,No,Entertainment,No impact,Do Not Disturb,No,20-01-2022,Yes
USR00603,33,Female,UK,Engineer,Twitter/X,3,3.8,5,45.6,Smartphone,Afternoon (12-4pm),208,221,2,20,7,3,7,Reels/Shorts,Medium,No,Socializing,No impact,Selected,No,17-01-2022,Yes
USR00604,37,Male,Pakistan,Researcher,YouTube,2,1.5,8,11.2,Smartphone,Evening (6-9pm),2604,558,4,24,4,2,13,Videos,Medium,No,Socializing,Moderate impact,Selected,No,05-12-2023,No
USR00605,30,Female,Australia,Engineer,Facebook,2,4.4,6,44,Laptop,Night (9pm-12am),3149,63,5,14,5,2,10,Stories,Medium,Sometimes,Learning,Moderate impact,Always On,No,04-09-2022,Yes
USR00606,42,Male,UAE,Freelancer,Facebook,3,6.7,5,80.4,Laptop,Afternoon (12-4pm),1949,1683,1,15,2,2,8,Stories,Medium,No,Learning,Moderate impact,Off,No,14-05-2024,Occasionally
USR00607,20,Female,Nigeria,Researcher,Twitter/X,5,5,2,150,Smartphone,Afternoon (12-4pm),100,85,1,21,2,2,9,News,Medium,Yes,Business/Marketing,Mild impact,Off,No,28-09-2022,Occasionally
USR00608,17,Male,India,Engineer,YouTube,1,0.9,6,9,Laptop,Afternoon (12-4pm),297,24,1,22,1,2,8,Reels/Shorts,Medium,No,Learning,Mild impact,Off,No,05-09-2024,Occasionally
USR00609,13,Female,UAE,Teacher,Instagram,5,3.7,5,44.4,Desktop,Afternoon (12-4pm),882,247,1,12,8,1,9,News,Medium,Sometimes,News & Updates,Mild impact,Always On,No,26-05-2022,Occasionally
USR00610,38,Male,USA,Freelancer,TikTok,5,1,6,10,Laptop,Night (9pm-12am),144,1878,1,21,4,2,10,News,Medium,Sometimes,News & Updates,Mild impact,Selected,No,14-04-2023,No
USR00611,32,Female,USA,Teacher,Facebook,1,2.1,3,42,Smartphone,Night (9pm-12am),7845,494,2,21,5,4,6,Entertainment,Fast,No,Networking,No impact,Selected,No,24-02-2024,Occasionally
USR00612,26,Male,Pakistan,Researcher,TikTok,1,3.3,6,33,Laptop,Evening (6-9pm),8,602,2,18,3,1,12,Memes,Medium,Yes,Socializing,Severe impact,Selected,No,02-07-2022,No
USR00613,29,Female,India,Engineer,Facebook,2,3.1,6,31,Smartphone,Late Night (12am+),163,257,5,15,6,1,8,Entertainment,Fast,No,Socializing,Mild impact,Do Not Disturb,No,29-07-2022,Yes
USR00614,17,Male,India,Engineer,Twitter/X,1,4.9,4,73.5,Smartphone,Evening (6-9pm),265,203,2,30,4,2,5,Memes,Fast,Sometimes,News & Updates,No impact,Do Not Disturb,No,31-07-2022,No
USR00615,46,Female,UAE,Student,Twitter/X,3,6.8,7,58.3,Smartphone,Night (9pm-12am),3,38,5,23,1,3,12,Entertainment,Slow,Sometimes,Networking,Severe impact,Do Not Disturb,No,04-10-2023,No
USR00616,28,Female,Brazil,Teacher,Twitter/X,1,3.6,4,54,Smartphone,Evening (6-9pm),53,16,4,17,4,6,11,Memes,Fast,No,Networking,Severe impact,Always On,No,23-01-2024,Occasionally
USR00617,27,Female,USA,Entrepreneur,YouTube,5,2,1,120,Smartphone,Evening (6-9pm),2049,309,6,25,3,1,9,Photos,Medium,Sometimes,Socializing,Severe impact,Off,No,05-09-2023,Yes
USR00618,32,Female,Canada,Other,TikTok,3,0.5,9,3.3,Tablet,Afternoon (12-4pm),702,1182,6,18,3,5,6,Stories,Fast,Sometimes,Socializing,Moderate impact,Do Not Disturb,No,08-10-2022,No
USR00619,30,Female,USA,Engineer,YouTube,1,5.7,1,342,Smartphone,Morning (6-10am),11289,369,6,18,7,1,5,Educational,Slow,Yes,Networking,No impact,Off,Yes,23-02-2024,Yes
USR00620,28,Male,Pakistan,Engineer,TikTok,2,2.4,6,24,Laptop,Morning (6-10am),10736,517,1,17,3,6,12,Memes,Medium,Sometimes,News & Updates,Severe impact,Always On,Yes,30-09-2022,Yes
USR00621,20,Male,Pakistan,Freelancer,TikTok,2,2.5,4,37.5,Desktop,Night (9pm-12am),1450,1636,2,19,3,1,7,News,Slow,Yes,Learning,Moderate impact,Selected,No,20-10-2022,No
USR00622,30,Female,India,Marketer,Instagram,5,2.7,5,32.4,Smartphone,Afternoon (12-4pm),1168,363,5,18,5,1,10,Reels/Shorts,Fast,No,Networking,Mild impact,Do Not Disturb,No,21-05-2022,No
USR00623,42,Male,Canada,Designer,Instagram,4,3.5,6,35,Smartphone,Night (9pm-12am),748,211,5,22,8,5,8,Stories,Slow,Sometimes,Business/Marketing,Severe impact,Always On,No,22-12-2024,Occasionally
USR00624,37,Female,Canada,Freelancer,Instagram,5,3.5,8,26.2,Laptop,Night (9pm-12am),5,91,2,21,5,3,5,Reels/Shorts,Fast,Sometimes,News & Updates,Mild impact,Always On,No,18-01-2022,Occasionally
USR00625,39,Male,Canada,Doctor,Twitter/X,1,2.2,4,33,Desktop,Evening (6-9pm),54,2770,5,16,0,0,9,Educational,Medium,No,Entertainment,Severe impact,Do Not Disturb,No,03-12-2022,Yes
USR00626,22,Female,Canada,Entrepreneur,YouTube,5,2.4,5,28.8,Smartphone,Morning (6-10am),797,460,4,15,8,1,12,Stories,Medium,No,Business/Marketing,Mild impact,Do Not Disturb,No,20-06-2024,No
USR00627,19,Female,Canada,Entrepreneur,Instagram,3,1.7,10,10.2,Smartphone,Afternoon (12-4pm),2015,78,3,22,7,5,7,Photos,Medium,No,Networking,Mild impact,Off,No,21-12-2023,Yes
USR00628,25,Male,India,Teacher,Instagram,5,1.5,5,18,Desktop,Evening (6-9pm),1120,60,2,15,4,2,9,Memes,Fast,No,Learning,Mild impact,Do Not Disturb,No,13-03-2023,No
USR00629,27,Female,Pakistan,Entrepreneur,Twitter/X,2,1.5,7,12.9,Smartphone,Afternoon (12-4pm),133,1100,2,20,4,1,10,Entertainment,Fast,Sometimes,Business/Marketing,Moderate impact,Always On,No,07-11-2022,Yes
USR00630,35,Male,Pakistan,Researcher,YouTube,3,2.4,6,24,Smartphone,Evening (6-9pm),3595,70,2,37,2,1,13,Educational,Fast,Sometimes,Entertainment,Mild impact,Off,No,23-04-2024,Occasionally
USR00631,13,Female,India,Doctor,Pinterest,2,1.3,4,19.5,Smartphone,Evening (6-9pm),9589,2263,2,25,7,2,8,Educational,Slow,Sometimes,Learning,Severe impact,Always On,No,25-06-2024,Yes
USR00632,39,Female,India,Other,Twitter/X,5,0.5,3,10,Smartphone,Afternoon (12-4pm),3598,8,3,14,2,3,7,Reels/Shorts,Medium,Sometimes,Learning,No impact,Do Not Disturb,No,21-03-2023,Yes
USR00633,25,Male,Brazil,Researcher,TikTok,1,2,5,24,Smartphone,Evening (6-9pm),3949,1348,6,12,6,4,9,Photos,Fast,No,Learning,Severe impact,Selected,No,27-06-2022,Yes
USR00634,23,Male,Nigeria,Teacher,Instagram,5,1,4,15,Smartphone,Night (9pm-12am),243,438,1,20,3,0,6,Educational,Medium,No,Learning,Moderate impact,Always On,No,25-07-2022,Occasionally
USR00635,18,Female,Brazil,Engineer,Instagram,3,2.8,4,42,Laptop,Evening (6-9pm),4613,282,4,15,3,3,3,Stories,Medium,No,Networking,Severe impact,Off,No,14-10-2022,Yes
USR00636,13,Female,Nigeria,Engineer,TikTok,2,1.7,5,20.4,Smartphone,Night (9pm-12am),864,198,1,15,6,0,5,Videos,Fast,Sometimes,Business/Marketing,Mild impact,Selected,No,10-09-2022,Occasionally
USR00637,33,Male,UAE,Student,Instagram,5,3.5,2,105,Smartphone,Afternoon (12-4pm),1670,2365,2,16,4,1,7,Memes,Slow,Yes,Entertainment,Moderate impact,Always On,No,26-02-2024,Occasionally
USR00638,27,Male,Canada,Engineer,Instagram,1,1,7,8.6,Smartphone,Night (9pm-12am),1284,571,4,17,1,1,7,Educational,Medium,No,News & Updates,Mild impact,Selected,No,21-12-2023,Occasionally
USR00639,16,Male,Pakistan,Doctor,Twitter/X,1,0.6,3,12,Laptop,Evening (6-9pm),534,82,2,20,6,1,10,Reels/Shorts,Medium,Yes,Business/Marketing,Moderate impact,Do Not Disturb,No,29-05-2024,No
USR00640,16,Male,India,Entrepreneur,TikTok,4,2.4,5,28.8,Laptop,Afternoon (12-4pm),141,31,2,22,5,3,6,Videos,Medium,No,Business/Marketing,Mild impact,Selected,No,07-10-2023,No
